is_generator,own,entity,years,hour,offer,limit
True,True,OwnGen_1,1,163,14.07,46.17
True,True,OwnGen_1,1,164,76.88,85.08
True,True,OwnGen_1,1,165,40.01,80.01
True,True,OwnGen_1,1,166,23.14,33.17
True,True,OwnGen_1,1,167,21.37,116.71
True,True,OwnGen_1,1,168,28.05,105.58
True,True,OwnGen_1,1,169,69.7,77.58
True,True,OwnGen_1,1,170,75.26,85.97
True,True,OwnGen_1,1,171,10.67,103.81
True,True,OwnGen_1,1,172,90.74,93.39
True,True,OwnGen_1,1,173,55.42,149.61
True,True,OwnGen_1,1,174,21.81,30.83
True,True,OwnGen_1,1,175,29.69,147.92
True,True,OwnGen_1,1,176,65.98,69.68
True,True,OwnGen_1,1,177,11.34,145.3
True,True,OwnGen_1,1,178,34.18,116.62
True,True,OwnGen_1,1,179,62.76,46.79
True,True,OwnGen_1,1,180,9.56,149.27
True,True,OwnGen_1,1,181,82.93,46.88
True,True,OwnGen_1,1,182,94.88,27.94
True,True,OwnGen_1,1,183,86.95,106.44
True,True,OwnGen_1,1,184,62.31,45.98
True,True,OwnGen_1,1,185,39.12,45.79
True,True,OwnGen_1,1,186,96.89,45.93
True,True,OwnGen_1,1,187,8.05,31.86
True,True,OwnGen_1,1,188,87.3,48.79
True,True,OwnGen_1,1,189,50.27,125.48
True,True,OwnGen_1,1,190,96.92,44.56
True,True,OwnGen_1,1,191,55.3,128.21
True,True,OwnGen_1,1,192,57.7,75.86
True,True,OwnGen_1,1,193,66.33,133.68
True,True,OwnGen_1,1,194,58.95,46.01
True,True,OwnGen_1,1,195,71.99,75.74
True,True,OwnGen_1,1,196,60.66,79.08
True,True,OwnGen_1,1,197,9.71,82.93
True,True,OwnGen_1,1,198,64.21,55.49
True,True,OwnGen_1,1,199,92.33,112.96
True,True,OwnGen_1,1,200,83.69,115.66
True,True,OwnGen_1,1,201,69.42,31.99
True,True,OwnGen_1,1,202,90.03,44.0
True,True,OwnGen_1,1,203,94.76,137.18
True,True,OwnGen_1,1,204,23.2,21.93
True,True,OwnGen_1,1,205,18.14,88.37
True,True,OwnGen_1,1,206,91.36,72.29
True,True,OwnGen_1,1,207,49.8,60.6
True,True,OwnGen_1,1,208,74.82,79.79
True,True,OwnGen_1,1,209,27.35,57.71
True,True,OwnGen_1,1,210,24.78,31.22
True,True,OwnGen_1,1,211,18.3,43.56
True,True,OwnGen_1,1,212,18.2,119.61
True,True,OwnGen_1,1,213,30.41,98.79
True,True,OwnGen_1,1,214,34.67,60.69
True,True,OwnGen_1,1,215,30.88,110.05
True,True,OwnGen_1,1,216,43.47,98.42
True,True,OwnGen_1,1,217,48.41,109.04
True,True,OwnGen_1,1,218,45.69,97.6
True,True,OwnGen_1,1,219,37.15,93.98
True,True,OwnGen_1,1,220,46.49,111.13
True,True,OwnGen_1,1,221,41.16,136.12
True,True,OwnGen_1,1,222,87.97,137.57
True,True,OwnGen_1,1,223,31.23,94.12
True,True,OwnGen_1,1,224,33.15,61.44
True,True,OwnGen_1,1,225,84.6,126.79
True,True,OwnGen_1,1,226,55.28,81.95
True,True,OwnGen_1,1,227,39.31,103.94
True,True,OwnGen_1,1,228,93.5,73.83
True,True,OwnGen_1,1,229,5.15,130.08
True,True,OwnGen_1,1,230,53.97,77.76
True,True,OwnGen_1,1,231,69.29,38.63
True,True,OwnGen_1,1,232,20.7,37.11
True,True,OwnGen_1,1,233,45.02,64.82
True,True,OwnGen_1,1,234,54.57,21.66
True,True,OwnGen_1,1,235,49.88,149.12
True,True,OwnGen_1,1,236,26.26,68.22
True,True,OwnGen_1,1,237,86.35,138.09
True,True,OwnGen_1,1,238,50.47,138.91
True,True,OwnGen_1,1,239,8.15,142.42
True,True,OwnGen_1,1,240,94.82,94.96
True,True,OwnGen_1,1,241,95.44,91.34
True,True,OwnGen_1,1,242,66.37,82.39
True,True,OwnGen_1,1,243,79.19,35.81
True,True,OwnGen_1,1,244,77.25,107.13
True,True,OwnGen_1,1,245,71.94,93.05
True,True,OwnGen_1,1,246,48.02,30.78
True,True,OwnGen_1,1,247,14.82,79.11
True,True,OwnGen_1,1,248,80.09,34.27
True,True,OwnGen_1,1,249,98.35,86.46
True,True,OwnGen_1,1,250,57.73,145.46
True,True,OwnGen_1,1,251,64.62,87.75
True,True,OwnGen_1,1,252,94.33,115.37
True,True,OwnGen_1,1,253,37.76,148.31
True,True,OwnGen_1,1,254,87.67,39.86
True,True,OwnGen_1,1,255,24.02,124.84
True,True,OwnGen_1,1,256,97.33,125.19
True,True,OwnGen_1,1,257,19.26,118.02
True,True,OwnGen_1,1,258,48.67,77.81
True,True,OwnGen_1,1,259,78.13,94.54
True,True,OwnGen_1,1,260,62.15,130.05
True,True,OwnGen_1,1,261,57.0,129.52
True,True,OwnGen_1,1,262,41.28,133.85
True,True,OwnGen_1,1,263,75.42,138.08
True,True,OwnGen_1,1,264,48.84,95.15
True,True,OwnGen_1,1,265,40.67,118.24
True,True,OwnGen_1,1,266,41.37,117.39
True,True,OwnGen_1,1,267,6.63,120.86
True,True,OwnGen_1,1,268,97.16,66.27
True,True,OwnGen_1,1,269,12.66,103.71
True,True,OwnGen_1,1,270,45.86,107.69
True,True,OwnGen_1,1,271,36.56,47.45
True,True,OwnGen_1,1,272,87.39,72.74
True,True,OwnGen_1,1,273,23.95,56.0
True,True,OwnGen_1,1,274,57.05,118.84
True,True,OwnGen_1,1,275,14.3,48.91
True,True,OwnGen_1,1,276,36.8,107.45
True,True,OwnGen_1,1,277,94.48,89.91
True,True,OwnGen_1,1,278,70.42,23.52
True,True,OwnGen_1,1,279,72.62,133.71
True,True,OwnGen_1,1,280,83.46,49.0
True,True,OwnGen_1,1,281,97.86,137.03
True,True,OwnGen_1,1,282,41.25,136.23
True,True,OwnGen_1,1,283,85.13,117.94
True,True,OwnGen_1,1,284,62.59,35.77
True,True,OwnGen_1,1,285,35.82,122.49
True,True,OwnGen_1,1,286,55.45,75.76
True,True,OwnGen_1,1,287,96.75,83.98
True,True,OwnGen_1,1,288,33.41,33.18
True,True,OwnGen_1,1,289,7.36,146.6
True,True,OwnGen_1,1,290,10.6,45.59
True,True,OwnGen_1,1,291,27.67,137.81
True,True,OwnGen_1,1,292,85.87,107.28
True,True,OwnGen_1,1,293,44.28,102.06
True,True,OwnGen_1,1,294,29.36,36.06
True,True,OwnGen_1,1,295,46.09,111.55
True,True,OwnGen_1,1,296,5.32,91.73
True,True,OwnGen_1,1,297,28.02,87.91
True,True,OwnGen_1,1,298,42.56,115.85
True,True,OwnGen_1,1,299,35.8,80.95
True,True,OwnGen_1,1,300,6.13,136.85
True,True,OwnGen_1,1,301,77.19,70.7
True,True,OwnGen_1,1,302,50.85,72.99
True,True,OwnGen_1,1,303,12.41,122.87
True,True,OwnGen_1,1,304,88.09,96.92
True,True,OwnGen_1,1,305,52.15,120.01
True,True,OwnGen_1,1,306,66.57,127.35
True,True,OwnGen_1,1,307,35.73,92.95
True,True,OwnGen_1,1,308,37.45,60.26
True,True,OwnGen_1,1,309,38.27,34.89
True,True,OwnGen_1,1,310,6.82,93.37
True,True,OwnGen_1,1,311,51.07,66.42
True,True,OwnGen_1,1,312,54.26,77.79
True,True,OwnGen_1,1,313,99.99,64.43
True,True,OwnGen_1,1,314,38.64,44.11
True,True,OwnGen_1,1,315,8.07,117.29
True,True,OwnGen_1,1,316,34.77,94.28
True,True,OwnGen_1,1,317,24.76,103.39
True,True,OwnGen_1,1,318,62.98,79.6
True,True,OwnGen_1,1,319,52.36,93.61
True,True,OwnGen_1,1,320,18.69,149.93
True,True,OwnGen_1,1,321,73.89,27.35
True,True,OwnGen_1,1,322,22.14,40.28
True,True,OwnGen_1,1,323,84.14,118.01
True,True,OwnGen_1,1,324,42.43,27.3
True,True,OwnGen_1,1,325,30.61,46.52
True,True,OwnGen_1,1,326,64.95,117.0
True,True,OwnGen_1,1,327,59.05,35.51
True,True,OwnGen_1,1,328,88.0,106.03
True,True,OwnGen_1,1,329,83.44,101.93
True,True,OwnGen_1,1,330,9.33,131.95
True,True,OwnGen_1,1,331,80.65,47.63
True,True,OwnGen_1,1,332,84.91,74.14
True,True,OwnGen_1,1,333,67.39,122.74
True,True,OwnGen_1,1,334,49.53,30.12
True,True,OwnGen_1,1,335,47.55,144.56
True,True,OwnGen_1,1,336,97.74,93.08
True,True,OwnGen_1,1,337,89.67,62.62
True,True,OwnGen_1,1,338,38.16,34.49
True,True,OwnGen_1,1,339,82.42,96.1
True,True,OwnGen_1,1,340,90.63,97.83
True,True,OwnGen_1,1,341,78.32,84.87
True,True,OwnGen_1,1,342,73.38,129.03
True,True,OwnGen_1,1,343,68.16,93.77
True,True,OwnGen_1,1,344,51.66,97.42
True,True,OwnGen_1,1,345,43.52,113.13
True,True,OwnGen_1,1,346,20.67,71.34
True,True,OwnGen_1,1,347,11.19,50.78
True,True,OwnGen_1,1,348,20.15,21.05
True,True,OwnGen_1,1,349,29.57,50.36
True,True,OwnGen_1,1,350,24.88,36.38
True,True,OwnGen_1,1,351,6.19,141.82
True,True,OwnGen_1,1,352,33.03,139.11
True,True,OwnGen_1,1,353,59.91,102.35
True,True,OwnGen_1,1,354,70.51,23.05
True,True,OwnGen_1,1,355,63.04,39.46
True,True,OwnGen_1,1,356,99.18,70.55
True,True,OwnGen_1,1,357,79.92,149.8
True,True,OwnGen_1,1,358,31.69,148.68
True,True,OwnGen_1,1,359,84.15,47.28
True,True,OwnGen_1,1,360,6.84,97.73
True,True,OwnGen_1,1,361,40.15,95.01
True,True,OwnGen_1,1,362,27.08,84.79
True,True,OwnGen_1,1,363,5.21,95.38
True,True,OwnGen_1,1,364,55.92,133.2
True,True,OwnGen_1,1,365,16.82,65.27
True,True,OwnGen_1,1,366,38.81,72.3
True,True,OwnGen_1,1,367,20.03,130.23
True,True,OwnGen_1,1,368,62.06,65.4
True,True,OwnGen_1,1,369,65.54,73.79
True,True,OwnGen_1,1,370,50.25,139.25
True,True,OwnGen_1,1,371,77.32,53.43
True,True,OwnGen_1,1,372,13.95,58.44
True,True,OwnGen_1,1,373,64.92,114.87
True,True,OwnGen_1,1,374,60.07,121.45
True,True,OwnGen_1,1,375,62.24,71.38
True,True,OwnGen_1,1,376,87.23,34.31
True,True,OwnGen_1,1,377,29.33,44.88
True,True,OwnGen_1,1,378,13.99,106.59
True,True,OwnGen_1,1,379,19.55,141.16
True,True,OwnGen_1,1,380,23.39,126.66
True,True,OwnGen_1,1,381,51.02,45.94
True,True,OwnGen_1,1,382,97.44,120.92
True,True,OwnGen_1,1,383,73.06,106.99
True,True,OwnGen_1,1,384,81.34,101.59
True,True,OwnGen_1,1,385,42.53,91.69
True,True,OwnGen_1,1,386,74.92,107.55
True,True,OwnGen_1,1,387,76.29,34.74
True,True,OwnGen_1,1,388,90.18,63.49
True,True,OwnGen_1,1,389,65.25,119.22
True,True,OwnGen_1,1,390,64.92,52.12
True,True,OwnGen_1,1,391,12.5,96.37
True,True,OwnGen_1,1,392,10.98,142.38
True,True,OwnGen_1,1,393,52.68,113.99
True,True,OwnGen_1,1,394,89.56,135.04
True,True,OwnGen_1,1,395,27.95,56.91
True,True,OwnGen_1,1,396,58.6,36.8
True,True,OwnGen_1,1,397,56.13,106.81
True,True,OwnGen_1,1,398,56.38,131.14
True,True,OwnGen_1,1,399,24.91,78.49
True,True,OwnGen_1,1,400,33.83,30.33
True,True,OwnGen_1,1,401,24.28,59.42
True,True,OwnGen_1,1,402,37.93,94.27
True,True,OwnGen_1,1,403,94.52,61.51
True,True,OwnGen_1,1,404,75.75,67.5
True,True,OwnGen_1,1,405,29.24,143.05
True,True,OwnGen_1,1,406,62.41,46.21
True,True,OwnGen_1,1,407,5.36,40.71
True,True,OwnGen_1,1,408,87.8,44.1
True,True,OwnGen_1,1,409,40.9,63.82
True,True,OwnGen_1,1,410,79.93,133.04
True,True,OwnGen_1,1,411,21.38,70.98
True,True,OwnGen_1,1,412,69.72,148.99
True,True,OwnGen_1,1,413,45.68,92.98
True,True,OwnGen_1,1,414,9.9,105.43
True,True,OwnGen_1,1,415,44.56,147.1
True,True,OwnGen_1,1,416,5.86,59.44
True,True,OwnGen_1,1,417,43.09,51.32
True,True,OwnGen_1,1,418,83.43,98.93
True,True,OwnGen_1,1,419,14.63,50.37
True,True,OwnGen_1,1,420,88.41,121.42
True,True,OwnGen_1,1,421,94.21,37.71
True,True,OwnGen_1,1,422,39.07,92.11
True,True,OwnGen_1,1,423,96.54,142.49
True,True,OwnGen_1,1,424,62.86,101.23
True,True,OwnGen_1,1,425,93.12,113.52
True,True,OwnGen_1,1,426,21.06,62.79
True,True,OwnGen_1,1,427,79.18,97.46
True,True,OwnGen_1,1,428,48.15,90.46
True,True,OwnGen_1,1,429,58.26,62.76
True,True,OwnGen_1,1,430,35.64,71.35
True,True,OwnGen_1,1,431,96.44,56.78
True,True,OwnGen_1,1,432,80.47,25.08
True,True,OwnGen_1,1,433,33.44,145.47
True,True,OwnGen_1,1,434,93.9,78.43
True,True,OwnGen_1,1,435,24.81,148.98
True,True,OwnGen_1,1,436,95.84,53.87
True,True,OwnGen_1,1,437,18.32,101.12
True,True,OwnGen_1,1,438,88.97,125.95
True,True,OwnGen_1,1,439,53.3,109.39
True,True,OwnGen_1,1,440,31.5,35.11
True,True,OwnGen_1,1,441,93.93,48.04
True,True,OwnGen_1,1,442,80.82,73.41
True,True,OwnGen_1,1,443,36.22,50.95
True,True,OwnGen_1,1,444,14.48,64.0
True,True,OwnGen_1,1,445,57.4,76.46
True,True,OwnGen_1,1,446,35.43,39.5
True,True,OwnGen_1,1,447,72.1,23.81
True,True,OwnGen_1,1,448,49.19,50.25
True,True,OwnGen_1,1,449,28.91,63.86
True,True,OwnGen_1,1,450,31.28,83.56
True,True,OwnGen_1,1,451,8.19,79.95
True,True,OwnGen_1,1,452,49.71,133.0
True,True,OwnGen_1,1,453,71.95,50.33
True,True,OwnGen_1,1,454,28.47,31.78
True,True,OwnGen_1,1,455,15.01,90.53
True,True,OwnGen_1,1,456,81.35,127.9
True,True,OwnGen_1,1,457,49.1,35.5
True,True,OwnGen_1,1,458,61.63,20.85
True,True,OwnGen_1,1,459,69.8,25.11
True,True,OwnGen_1,1,460,89.62,66.55
True,True,OwnGen_1,1,461,14.55,37.65
True,True,OwnGen_1,1,462,99.91,127.61
True,True,OwnGen_1,1,463,54.85,98.72
True,True,OwnGen_1,1,464,41.78,108.35
True,True,OwnGen_1,1,465,43.31,95.04
True,True,OwnGen_1,1,466,93.16,39.39
True,True,OwnGen_1,1,467,92.76,89.55
True,True,OwnGen_1,1,468,63.84,99.85
True,True,OwnGen_1,1,469,8.55,118.74
True,True,OwnGen_1,1,470,45.7,147.83
True,True,OwnGen_1,1,471,84.21,62.85
True,True,OwnGen_1,1,472,39.24,20.81
True,True,OwnGen_1,1,473,62.73,90.35
True,True,OwnGen_1,1,474,54.71,113.07
True,True,OwnGen_1,1,475,28.94,63.64
True,True,OwnGen_1,1,476,41.19,147.78
True,True,OwnGen_1,1,477,15.89,66.55
True,True,OwnGen_1,1,478,96.22,57.48
True,True,OwnGen_1,1,479,29.35,42.55
True,True,OwnGen_1,1,480,50.73,55.7
True,True,OwnGen_1,1,481,51.07,40.25
True,True,OwnGen_1,1,482,55.17,143.48
True,True,OwnGen_1,1,483,30.67,78.36
True,True,OwnGen_1,1,484,77.98,94.61
True,True,OwnGen_1,1,485,41.2,104.19
True,True,OwnGen_1,1,486,83.81,129.97
True,True,OwnGen_1,1,487,10.97,137.62
True,True,OwnGen_1,1,488,45.41,133.94
True,True,OwnGen_1,1,489,17.38,135.47
True,True,OwnGen_1,1,490,27.67,89.3
True,True,OwnGen_1,1,491,15.32,109.96
True,True,OwnGen_1,1,492,77.71,143.21
True,True,OwnGen_1,1,493,72.02,35.74
True,True,OwnGen_1,1,494,72.82,54.71
True,True,OwnGen_1,1,495,92.57,124.09
True,True,OwnGen_1,1,496,23.74,123.21
True,True,OwnGen_1,1,497,54.6,120.91
True,True,OwnGen_1,1,498,69.35,129.41
True,True,OwnGen_1,1,499,61.61,45.62
True,True,OwnGen_1,1,500,72.09,130.44
True,True,OwnGen_1,1,501,85.67,27.37
True,True,OwnGen_1,1,502,92.4,75.8
True,True,OwnGen_1,1,503,56.35,80.86
True,True,OwnGen_1,1,504,12.73,20.38
True,True,OwnGen_1,1,505,82.17,88.99
True,True,OwnGen_1,1,506,39.96,74.27
True,True,OwnGen_1,1,507,80.67,56.11
True,True,OwnGen_1,1,508,19.59,71.83
True,True,OwnGen_1,1,509,17.5,51.16
True,True,OwnGen_1,1,510,16.7,148.6
True,True,OwnGen_1,1,511,24.14,33.82
True,True,OwnGen_1,1,512,68.48,72.08
True,True,OwnGen_1,1,513,7.79,97.12
True,True,OwnGen_1,1,514,21.7,22.55
True,True,OwnGen_1,1,515,52.24,107.25
True,True,OwnGen_1,1,516,35.87,76.3
True,True,OwnGen_1,1,517,42.16,31.24
True,True,OwnGen_1,1,518,67.79,106.05
True,True,OwnGen_1,1,519,33.73,89.65
True,True,OwnGen_1,1,520,77.38,65.18
True,True,OwnGen_1,1,521,32.69,90.97
True,True,OwnGen_1,1,522,25.15,134.72
True,True,OwnGen_1,1,523,50.1,136.74
True,True,OwnGen_1,1,524,93.31,116.51
True,True,OwnGen_1,1,525,96.8,66.23
True,True,OwnGen_1,1,526,79.7,148.16
True,True,OwnGen_1,1,527,70.85,71.84
True,True,OwnGen_1,1,528,49.89,112.22
True,True,OwnGen_1,1,529,82.53,120.05
True,True,OwnGen_1,1,530,66.07,32.24
True,True,OwnGen_1,1,531,46.7,140.39
True,True,OwnGen_1,1,532,49.76,126.28
True,True,OwnGen_1,1,533,67.84,96.12
True,True,OwnGen_1,1,534,58.77,57.8
True,True,OwnGen_1,1,535,6.74,90.35
True,True,OwnGen_1,1,536,32.44,57.95
True,True,OwnGen_1,1,537,10.68,58.1
True,True,OwnGen_1,1,538,29.21,139.71
True,True,OwnGen_1,1,539,52.88,21.42
True,True,OwnGen_1,1,540,68.89,79.18
True,True,OwnGen_1,1,541,9.1,138.25
True,True,OwnGen_1,1,542,55.98,135.15
True,True,OwnGen_1,1,543,39.0,131.51
True,True,OwnGen_1,1,544,12.25,38.22
True,True,OwnGen_1,1,545,80.12,57.13
True,True,OwnGen_1,1,546,15.66,55.68
True,True,OwnGen_1,1,547,34.7,94.21
True,True,OwnGen_1,1,548,98.36,136.71
True,True,OwnGen_1,1,549,28.07,47.1
True,True,OwnGen_1,1,550,61.48,127.43
True,True,OwnGen_1,1,551,54.17,83.24
True,True,OwnGen_1,1,552,44.5,96.16
True,True,OwnGen_1,1,553,18.69,35.12
True,True,OwnGen_1,1,554,84.09,51.83
True,True,OwnGen_1,1,555,68.29,43.53
True,True,OwnGen_1,1,556,72.54,53.66
True,True,OwnGen_1,1,557,47.79,60.02
True,True,OwnGen_1,1,558,79.17,131.97
True,True,OwnGen_1,1,559,27.85,52.78
True,True,OwnGen_1,1,560,73.36,111.46
True,True,OwnGen_1,1,561,94.18,86.64
True,True,OwnGen_1,1,562,48.38,23.42
True,True,OwnGen_1,1,563,15.39,140.91
True,True,OwnGen_1,1,564,11.18,40.09
True,True,OwnGen_1,1,565,5.77,145.58
True,True,OwnGen_1,1,566,39.14,124.11
True,True,OwnGen_1,1,567,27.15,74.77
True,True,OwnGen_1,1,568,8.68,54.51
True,True,OwnGen_1,1,569,87.77,79.84
True,True,OwnGen_1,1,570,36.22,119.72
True,True,OwnGen_1,1,571,94.03,84.54
True,True,OwnGen_1,1,572,94.45,100.36
True,True,OwnGen_1,1,573,48.01,91.74
True,True,OwnGen_1,1,574,70.75,102.96
True,True,OwnGen_1,1,575,42.3,149.43
True,True,OwnGen_1,1,576,51.23,134.15
True,True,OwnGen_1,1,577,59.91,39.49
True,True,OwnGen_1,1,578,43.21,70.32
True,True,OwnGen_1,1,579,67.09,91.79
True,True,OwnGen_1,1,580,79.35,92.1
