is_generator,own,entity,years,hour,offer,limit
True,True,OwnGen_1,1,146,67.58,42.42
True,True,OwnGen_1,1,147,18.89,57.0
True,True,OwnGen_1,1,148,63.9,29.42
True,True,OwnGen_1,1,149,53.6,17.68
True,True,OwnGen_1,1,150,13.62,57.82
True,True,OwnGen_1,1,151,47.84,67.37
True,True,OwnGen_1,1,152,60.83,97.83
True,True,OwnGen_1,1,153,46.14,39.07
True,True,OwnGen_1,1,154,65.66,34.37
True,True,OwnGen_1,1,155,40.73,17.06
True,True,OwnGen_1,1,156,11.77,96.64
True,True,OwnGen_1,1,157,68.52,72.64
True,True,OwnGen_1,1,158,38.63,25.6
True,True,OwnGen_1,1,159,20.95,32.52
True,True,OwnGen_1,1,160,48.45,74.31
True,True,OwnGen_1,1,161,56.21,35.19
True,True,OwnGen_1,1,162,76.84,76.41
True,True,OwnGen_1,1,163,48.8,65.05
True,True,OwnGen_1,1,164,39.37,32.3
True,True,OwnGen_1,1,165,34.92,78.21
True,True,OwnGen_1,1,166,11.01,20.45
True,True,OwnGen_1,1,167,13.22,13.67
True,True,OwnGen_1,1,168,69.88,73.33
True,True,OwnGen_1,1,169,43.19,18.81
True,True,OwnGen_1,1,170,44.41,52.61
True,True,OwnGen_1,1,171,22.12,49.05
True,True,OwnGen_1,1,172,37.9,65.43
True,True,OwnGen_1,1,173,54.46,14.08
True,True,OwnGen_1,1,174,36.22,66.33
True,True,OwnGen_1,1,175,45.22,87.08
True,True,OwnGen_1,1,176,56.11,24.66
True,True,OwnGen_1,1,177,14.94,67.82
True,True,OwnGen_1,1,178,11.86,62.72
True,True,OwnGen_1,1,179,75.82,61.79
True,True,OwnGen_1,1,180,37.17,67.9
True,True,OwnGen_1,1,181,42.08,59.11
True,True,OwnGen_1,1,182,75.9,44.75
True,True,OwnGen_1,1,183,77.28,91.48
True,True,OwnGen_1,1,184,23.71,16.24
True,True,OwnGen_1,1,185,17.05,11.64
True,True,OwnGen_1,1,186,16.61,71.47
True,True,OwnGen_1,1,187,14.98,38.71
True,True,OwnGen_1,1,188,69.14,12.09
True,True,OwnGen_1,1,189,67.01,35.37
True,True,OwnGen_1,1,190,18.27,72.71
True,True,OwnGen_1,1,191,54.03,88.97
True,True,OwnGen_1,1,192,61.45,82.31
True,True,OwnGen_1,1,193,29.74,25.97
True,True,OwnGen_1,1,194,62.54,82.62
True,True,OwnGen_1,1,195,79.34,47.14
True,True,OwnGen_1,1,196,36.04,79.88
True,True,OwnGen_1,1,197,33.86,93.77
True,True,OwnGen_1,1,198,70.09,48.61
True,True,OwnGen_1,1,199,62.56,77.91
True,True,OwnGen_1,1,200,17.22,91.23
True,True,OwnGen_1,1,201,45.37,84.38
True,True,OwnGen_1,1,202,32.4,90.6
True,True,OwnGen_1,1,203,37.24,10.98
True,True,OwnGen_1,1,204,73.38,18.22
True,True,OwnGen_1,1,205,32.35,95.51
True,True,OwnGen_1,1,206,76.54,61.61
True,True,OwnGen_1,1,207,54.23,50.36
True,True,OwnGen_1,1,208,30.52,39.58
True,True,OwnGen_1,1,209,57.08,77.71
True,True,OwnGen_1,1,210,65.41,81.07
True,True,OwnGen_1,1,211,16.38,54.5
True,True,OwnGen_1,1,212,14.03,59.46
True,True,OwnGen_1,1,213,40.91,89.89
True,True,OwnGen_1,1,214,34.56,20.54
True,True,OwnGen_1,1,215,20.01,78.54
True,True,OwnGen_1,1,216,53.28,19.1
True,True,OwnGen_1,1,217,15.89,73.09
True,True,OwnGen_1,1,218,15.09,83.97
True,True,OwnGen_1,1,219,59.44,17.32
True,True,OwnGen_1,1,220,15.94,98.8
True,True,OwnGen_1,1,221,36.2,43.36
True,True,OwnGen_1,1,222,66.9,95.25
True,True,OwnGen_1,1,223,79.02,77.8
True,True,OwnGen_1,1,224,36.34,17.52
True,True,OwnGen_1,1,225,64.4,60.26
True,True,OwnGen_1,1,226,39.7,91.57
True,True,OwnGen_1,1,227,17.78,54.34
True,True,OwnGen_1,1,228,10.79,52.18
True,True,OwnGen_1,1,229,13.94,20.69
True,True,OwnGen_1,1,230,18.23,68.43
True,True,OwnGen_1,1,231,62.22,62.5
True,True,OwnGen_1,1,232,77.35,43.74
True,True,OwnGen_1,1,233,30.0,88.17
True,True,OwnGen_1,1,234,25.65,96.69
True,True,OwnGen_1,1,235,10.85,97.29
True,True,OwnGen_1,1,236,13.02,90.2
True,True,OwnGen_1,1,237,46.94,99.37
True,True,OwnGen_1,1,238,15.17,59.85
True,True,OwnGen_1,1,239,77.85,57.08
True,True,OwnGen_1,1,240,54.06,72.62
True,True,OwnGen_1,1,241,41.82,66.48
True,True,OwnGen_1,1,242,50.9,91.1
True,True,OwnGen_1,1,243,13.18,35.29
True,True,OwnGen_1,1,244,76.53,90.12
True,True,OwnGen_1,1,245,41.9,65.81
True,True,OwnGen_1,1,246,29.42,26.93
True,True,OwnGen_1,1,247,42.46,41.8
True,True,OwnGen_1,1,248,50.86,17.0
True,True,OwnGen_1,1,249,78.21,98.76
True,True,OwnGen_1,1,250,58.87,58.25
True,True,OwnGen_1,1,251,31.67,83.24
True,True,OwnGen_1,1,252,57.93,24.64
True,True,OwnGen_1,1,253,73.76,84.03
True,True,OwnGen_1,1,254,76.49,75.31
True,True,OwnGen_1,1,255,52.94,47.64
True,True,OwnGen_1,1,256,75.29,87.95
True,True,OwnGen_1,1,257,13.17,12.37
True,True,OwnGen_1,1,258,36.35,82.95
True,True,OwnGen_1,1,259,79.11,23.54
True,True,OwnGen_1,1,260,51.59,44.28
True,True,OwnGen_1,1,261,77.89,85.79
True,True,OwnGen_1,1,262,68.68,52.18
True,True,OwnGen_1,1,263,39.04,34.61
True,True,OwnGen_1,1,264,13.95,87.83
True,True,OwnGen_1,1,265,66.9,99.97
True,True,OwnGen_1,1,266,79.76,59.99
True,True,OwnGen_1,1,267,63.83,95.03
True,True,OwnGen_1,1,268,69.48,32.26
True,True,OwnGen_1,1,269,41.54,21.62
True,True,OwnGen_1,1,270,76.78,64.56
True,True,OwnGen_1,1,271,26.0,70.45
True,True,OwnGen_1,1,272,53.27,42.23
True,True,OwnGen_1,1,273,17.95,70.44
True,True,OwnGen_1,1,274,46.42,79.51
True,True,OwnGen_1,1,275,46.41,86.7
True,True,OwnGen_1,1,276,48.63,60.48
True,True,OwnGen_1,1,277,71.37,46.31
True,True,OwnGen_1,1,278,19.38,12.59
True,True,OwnGen_1,1,279,62.86,65.83
True,True,OwnGen_1,1,280,59.29,29.17
True,True,OwnGen_1,1,281,19.55,11.31
True,True,OwnGen_1,1,282,34.54,63.09
True,True,OwnGen_1,1,283,37.46,49.37
True,True,OwnGen_1,1,284,73.29,41.34
True,True,OwnGen_1,1,285,45.98,80.53
True,True,OwnGen_1,1,286,37.76,65.99
True,True,OwnGen_1,1,287,70.37,95.46
True,True,OwnGen_1,1,288,20.3,93.39
True,True,OwnGen_1,1,289,44.45,33.24
True,True,OwnGen_1,1,290,42.14,98.2
True,True,OwnGen_1,1,291,44.48,39.59
True,True,OwnGen_1,1,292,54.34,31.61
True,True,OwnGen_1,1,293,15.31,21.6
True,True,OwnGen_1,1,294,18.96,23.67
True,True,OwnGen_1,1,295,19.72,67.68
True,True,OwnGen_1,1,296,22.73,41.11
True,True,OwnGen_1,1,297,72.78,52.66
True,True,OwnGen_1,1,298,56.73,25.51
True,True,OwnGen_1,1,299,23.46,13.68
True,True,OwnGen_1,1,300,21.83,35.07
True,True,OwnGen_1,1,301,22.39,17.98
True,True,OwnGen_1,1,302,18.44,51.47
True,True,OwnGen_1,1,303,24.44,42.78
True,True,OwnGen_1,1,304,45.24,72.14
True,True,OwnGen_1,1,305,12.75,81.95
True,True,OwnGen_1,1,306,53.95,17.36
True,True,OwnGen_1,1,307,71.15,92.88
True,True,OwnGen_1,1,308,14.28,34.92
True,True,OwnGen_1,1,309,66.43,77.34
True,True,OwnGen_1,1,310,22.92,28.84
True,True,OwnGen_1,1,311,35.93,53.61
True,True,OwnGen_1,1,312,53.28,43.2
True,True,OwnGen_1,1,313,42.38,77.27
True,True,OwnGen_1,1,314,12.57,32.72
True,True,OwnGen_1,1,315,59.93,90.57
True,True,OwnGen_1,1,316,45.82,57.89
True,True,OwnGen_1,1,317,17.5,50.27
True,True,OwnGen_1,1,318,47.28,31.82
True,True,OwnGen_1,1,319,28.85,43.96
True,True,OwnGen_1,1,320,11.4,38.99
True,True,OwnGen_1,1,321,24.8,39.47
True,True,OwnGen_1,1,322,18.38,90.15
True,True,OwnGen_1,1,323,51.55,71.12
True,True,OwnGen_1,1,324,65.24,54.86
True,True,OwnGen_1,1,325,16.08,58.34
True,True,OwnGen_1,1,326,51.08,77.09
True,True,OwnGen_1,1,327,40.22,21.48
True,True,OwnGen_1,1,328,29.86,42.68
True,True,OwnGen_1,1,329,55.21,61.37
True,True,OwnGen_1,1,330,34.93,98.79
True,True,OwnGen_1,1,331,52.4,31.35
True,True,OwnGen_1,1,332,17.12,23.76
True,True,OwnGen_1,1,333,27.22,24.46
True,True,OwnGen_1,1,334,23.06,35.66
True,True,OwnGen_1,1,335,22.14,90.71
True,True,OwnGen_1,1,336,15.62,57.21
True,True,OwnGen_1,1,337,38.73,98.41
True,True,OwnGen_1,1,338,17.84,45.81
True,True,OwnGen_1,1,339,77.86,87.9
True,True,OwnGen_1,1,340,67.2,33.21
True,True,OwnGen_1,1,341,21.96,70.18
True,True,OwnGen_1,1,342,75.06,60.11
True,True,OwnGen_1,1,343,50.01,35.2
True,True,OwnGen_1,1,344,63.86,26.83
True,True,OwnGen_1,1,345,32.66,48.29
True,True,OwnGen_1,1,346,45.53,31.82
True,True,OwnGen_1,1,347,18.04,64.96
True,True,OwnGen_1,1,348,30.2,62.31
True,True,OwnGen_1,1,349,20.81,53.3
True,True,OwnGen_1,1,350,47.28,14.66
True,True,OwnGen_1,1,351,33.56,22.1
True,True,OwnGen_1,1,352,14.44,99.1
True,True,OwnGen_1,1,353,32.56,82.89
True,True,OwnGen_1,1,354,27.82,71.34
True,True,OwnGen_1,1,355,63.22,63.61
True,True,OwnGen_1,1,356,43.01,47.07
True,True,OwnGen_1,1,357,34.42,93.66
True,True,OwnGen_1,1,358,68.14,96.85
True,True,OwnGen_1,1,359,18.7,75.78
True,True,OwnGen_1,1,360,75.68,26.31
True,True,OwnGen_1,1,361,14.65,76.7
True,True,OwnGen_1,1,362,50.21,85.76
True,True,OwnGen_1,1,363,19.78,81.57
True,True,OwnGen_1,1,364,24.11,24.73
True,True,OwnGen_1,1,365,21.5,83.31
True,True,OwnGen_1,1,366,56.56,57.08
True,True,OwnGen_1,1,367,35.12,88.95
True,True,OwnGen_1,1,368,37.47,83.49
True,True,OwnGen_1,1,369,40.74,43.92
True,True,OwnGen_1,1,370,42.39,37.12
True,True,OwnGen_1,1,371,62.33,55.24
True,True,OwnGen_1,1,372,26.25,90.96
True,True,OwnGen_1,1,373,36.87,58.92
True,True,OwnGen_1,1,374,73.45,66.18
True,True,OwnGen_1,1,375,18.18,94.58
True,True,OwnGen_1,1,376,53.94,40.14
True,True,OwnGen_1,1,377,19.75,81.46
True,True,OwnGen_1,1,378,53.41,58.01
True,True,OwnGen_1,1,379,72.57,80.97
True,True,OwnGen_1,1,380,20.62,38.05
True,True,OwnGen_1,1,381,27.39,76.96
True,True,OwnGen_1,1,382,12.35,61.29
True,True,OwnGen_1,1,383,63.37,88.91
True,True,OwnGen_1,1,384,33.95,83.91
True,True,OwnGen_1,1,385,17.74,86.18
True,True,OwnGen_1,1,386,18.92,45.76
True,True,OwnGen_1,1,387,65.81,23.49
True,True,OwnGen_1,1,388,26.05,75.0
True,True,OwnGen_1,1,389,60.4,67.7
True,True,OwnGen_1,1,390,58.58,58.85
True,True,OwnGen_1,1,391,27.63,41.11
True,True,OwnGen_1,1,392,22.71,91.76
True,True,OwnGen_1,1,393,50.84,46.08
True,True,OwnGen_1,1,394,42.34,95.26
True,True,OwnGen_1,1,395,20.73,62.76
True,True,OwnGen_1,1,396,45.41,65.03
True,True,OwnGen_1,1,397,11.27,88.49
True,True,OwnGen_1,1,398,75.25,60.86
True,True,OwnGen_1,1,399,58.77,93.02
True,True,OwnGen_1,1,400,59.51,23.73
True,True,OwnGen_1,1,401,50.34,64.6
True,True,OwnGen_1,1,402,39.69,76.28
True,True,OwnGen_1,1,403,75.41,93.3
True,True,OwnGen_1,1,404,41.56,20.19
True,True,OwnGen_1,1,405,78.94,85.5
True,True,OwnGen_1,1,406,18.73,92.88
True,True,OwnGen_1,1,407,70.89,56.7
True,True,OwnGen_1,1,408,51.39,45.91
True,True,OwnGen_1,1,409,13.83,40.17
True,True,OwnGen_1,1,410,66.2,10.42
True,True,OwnGen_1,1,411,33.34,45.84
True,True,OwnGen_1,1,412,47.62,92.79
True,True,OwnGen_1,1,413,34.24,41.23
True,True,OwnGen_1,1,414,61.63,50.7
True,True,OwnGen_1,1,415,25.72,50.72
True,True,OwnGen_1,1,416,19.86,25.87
True,True,OwnGen_1,1,417,44.89,47.7
True,True,OwnGen_1,1,418,74.04,42.62
True,True,OwnGen_1,1,419,50.64,66.9
True,True,OwnGen_1,1,420,10.92,69.72
True,True,OwnGen_1,1,421,22.46,96.5
True,True,OwnGen_1,1,422,20.41,47.32
True,True,OwnGen_1,1,423,15.97,99.72
True,True,OwnGen_1,1,424,45.15,63.58
True,True,OwnGen_1,1,425,14.7,77.5
True,True,OwnGen_1,1,426,24.69,90.82
True,True,OwnGen_1,1,427,24.36,27.16
True,True,OwnGen_1,1,428,12.56,52.49
True,True,OwnGen_1,1,429,49.54,15.91
True,True,OwnGen_1,1,430,64.29,50.8
True,True,OwnGen_1,1,431,46.71,49.67
True,True,OwnGen_1,1,432,38.05,60.37
True,True,OwnGen_1,1,433,20.87,26.37
True,True,OwnGen_1,1,434,70.32,95.15
True,True,OwnGen_1,1,435,36.13,34.37
True,True,OwnGen_1,1,436,55.08,46.79
True,True,OwnGen_1,1,437,11.78,24.05
True,True,OwnGen_1,1,438,60.12,69.3
True,True,OwnGen_1,1,439,11.9,29.98
True,True,OwnGen_1,1,440,26.18,70.47
True,True,OwnGen_1,1,441,11.38,19.37
True,True,OwnGen_1,1,442,65.99,26.07
True,True,OwnGen_1,1,443,55.69,31.44
True,True,OwnGen_1,1,444,16.96,31.89
True,True,OwnGen_1,1,445,60.56,87.01
True,True,OwnGen_1,1,446,68.12,45.75
True,True,OwnGen_1,1,447,56.77,28.45
True,True,OwnGen_1,1,448,30.52,90.67
True,True,OwnGen_1,1,449,10.91,17.7
True,True,OwnGen_1,1,450,24.55,12.39
True,True,OwnGen_1,1,451,22.7,62.47
True,True,OwnGen_1,1,452,39.5,90.34
True,True,OwnGen_1,1,453,67.22,40.76
True,True,OwnGen_1,1,454,28.16,44.17
True,True,OwnGen_1,1,455,51.32,34.13
True,True,OwnGen_1,1,456,53.69,46.85
True,True,OwnGen_1,1,457,48.64,49.25
True,True,OwnGen_1,1,458,30.61,95.36
True,True,OwnGen_1,1,459,63.45,22.61
True,True,OwnGen_1,1,460,70.79,53.87
True,True,OwnGen_1,1,461,72.62,81.99
True,True,OwnGen_1,1,462,39.76,12.02
True,True,OwnGen_1,1,463,28.81,58.75
True,True,OwnGen_1,1,464,54.34,33.21
True,True,OwnGen_1,1,465,19.75,85.14
True,True,OwnGen_1,1,466,78.91,57.31
True,True,OwnGen_1,1,467,22.02,34.51
True,True,OwnGen_1,1,468,11.29,92.29
True,True,OwnGen_1,1,469,18.24,61.89
True,True,OwnGen_1,1,470,29.18,59.88
True,True,OwnGen_1,1,471,55.6,84.68
True,True,OwnGen_1,1,472,24.45,10.99
True,True,OwnGen_1,1,473,19.58,91.0
True,True,OwnGen_1,1,474,71.17,63.77
True,True,OwnGen_1,1,475,52.04,69.85
True,True,OwnGen_1,1,476,22.28,92.3
True,True,OwnGen_1,1,477,39.31,44.48
True,True,OwnGen_1,1,478,46.32,14.23
True,True,OwnGen_1,1,479,21.64,76.42
True,True,OwnGen_1,1,480,15.8,64.28
True,True,OwnGen_1,1,481,27.17,45.04
True,True,OwnGen_1,1,482,30.21,42.01
True,True,OwnGen_1,1,483,60.33,36.74
True,True,OwnGen_1,1,484,49.65,52.84
True,True,OwnGen_1,1,485,56.46,94.31
True,True,OwnGen_1,1,486,61.28,29.34
True,True,OwnGen_1,1,487,12.18,33.6
True,True,OwnGen_1,1,488,51.66,14.63
True,True,OwnGen_1,1,489,44.75,63.72
True,True,OwnGen_1,1,490,33.4,79.38
True,True,OwnGen_1,1,491,17.46,16.76
True,True,OwnGen_1,1,492,60.97,54.59
True,True,OwnGen_1,1,493,58.19,49.13
True,True,OwnGen_1,1,494,27.25,83.72
True,True,OwnGen_1,1,495,65.96,72.52
True,True,OwnGen_1,1,496,29.05,63.12
True,True,OwnGen_1,1,497,35.27,18.24
True,True,OwnGen_1,1,498,74.21,22.31
True,True,OwnGen_1,1,499,76.52,50.14
True,True,OwnGen_1,1,500,22.96,58.77
True,True,OwnGen_1,1,501,71.11,75.9
True,True,OwnGen_1,1,502,66.46,69.29
True,True,OwnGen_1,1,503,58.46,86.43
True,True,OwnGen_1,1,504,27.48,54.05
True,True,OwnGen_1,1,505,25.48,98.89
True,True,OwnGen_1,1,506,76.08,13.55
True,True,OwnGen_1,1,507,59.39,93.27
True,True,OwnGen_1,1,508,22.64,61.12
True,True,OwnGen_1,1,509,74.08,13.06
True,True,OwnGen_1,1,510,58.82,36.76
True,True,OwnGen_1,1,511,74.71,97.4
True,True,OwnGen_1,1,512,76.1,52.68
True,True,OwnGen_1,1,513,70.34,86.01
True,True,OwnGen_1,1,514,32.34,84.6
True,True,OwnGen_1,1,515,12.59,63.66
True,True,OwnGen_1,1,516,26.1,20.85
True,True,OwnGen_1,1,517,15.39,72.67
True,True,OwnGen_1,1,518,33.79,75.23
True,True,OwnGen_1,1,519,14.57,38.38
True,True,OwnGen_1,1,520,47.76,81.17
True,True,OwnGen_1,1,521,32.31,66.33
True,True,OwnGen_1,1,522,72.02,65.43
True,True,OwnGen_1,1,523,26.31,12.2
True,True,OwnGen_1,1,524,70.91,11.91
True,True,OwnGen_1,1,525,71.23,57.6
True,True,OwnGen_1,1,526,75.73,81.89
True,True,OwnGen_1,1,527,79.86,41.56
True,True,OwnGen_1,1,528,63.7,46.17
True,True,OwnGen_1,1,529,43.59,66.48
True,True,OwnGen_1,1,530,71.16,98.57
True,True,OwnGen_1,1,531,63.78,47.6
True,True,OwnGen_1,1,532,39.49,76.38
True,True,OwnGen_1,1,533,26.71,19.94
True,True,OwnGen_1,1,534,34.82,35.85
True,True,OwnGen_1,1,535,30.74,31.02
True,True,OwnGen_1,1,536,12.95,11.61
True,True,OwnGen_1,1,537,79.14,48.5
True,True,OwnGen_1,1,538,36.9,71.17
True,True,OwnGen_1,1,539,25.28,95.5
True,True,OwnGen_1,1,540,65.04,18.05
True,True,OwnGen_1,1,541,39.23,89.12
True,True,OwnGen_1,1,542,76.13,52.07
True,True,OwnGen_1,1,543,52.94,25.03
True,True,OwnGen_1,1,544,79.38,30.85
True,True,OwnGen_1,1,545,75.99,68.47
True,True,OwnGen_1,1,546,52.54,56.14
True,True,OwnGen_1,1,547,26.15,25.89
True,True,OwnGen_1,1,548,25.43,26.78
True,True,OwnGen_1,1,549,64.57,41.51
True,True,OwnGen_1,1,550,14.05,97.22
True,True,OwnGen_1,1,551,71.87,93.5
True,True,OwnGen_1,1,552,79.64,25.65
True,True,OwnGen_1,1,553,37.74,78.24
True,True,OwnGen_1,1,554,58.72,23.85
True,True,OwnGen_1,1,555,67.11,30.2
True,True,OwnGen_1,1,556,25.67,58.33
True,True,OwnGen_1,1,557,51.51,62.21
True,True,OwnGen_1,1,558,16.4,88.97
True,True,OwnGen_1,1,559,28.59,21.66
True,True,OwnGen_1,1,560,72.21,96.01
True,True,OwnGen_1,1,561,70.35,82.86
True,True,OwnGen_1,1,562,55.87,59.58
True,True,OwnGen_1,1,563,16.09,46.76
True,True,OwnGen_1,1,564,36.09,33.38
True,True,OwnGen_1,1,565,60.64,54.63
True,True,OwnGen_1,1,566,15.67,29.82
True,True,OwnGen_1,1,567,57.83,16.85
True,True,OwnGen_1,1,568,69.58,54.56
True,True,OwnGen_1,1,569,43.64,63.32
True,True,OwnGen_1,1,570,67.73,41.3
True,True,OwnGen_1,1,571,57.46,60.92
True,True,OwnGen_1,1,572,28.69,89.08
True,True,OwnGen_1,1,573,65.82,69.26
True,True,OwnGen_1,1,574,69.54,88.06
True,True,OwnGen_1,1,575,59.59,85.33
True,True,OwnGen_1,1,576,58.82,71.21
True,True,OwnGen_1,1,577,53.3,77.74
True,True,OwnGen_1,1,578,21.1,89.28
True,True,OwnGen_1,1,579,71.03,12.63
True,True,OwnGen_1,1,580,67.81,21.6
