is_generator,own,entity,years,hour,offer,limit
True,True,OwnGen_1,1,154,58.97,49.31
True,True,OwnGen_1,1,155,59.35,105.92
True,True,OwnGen_1,1,156,33.33,74.42
True,True,OwnGen_1,1,157,48.04,141.21
True,True,OwnGen_1,1,158,60.81,143.27
True,True,OwnGen_1,1,159,57.82,85.07
True,True,OwnGen_1,1,160,5.34,82.52
True,True,OwnGen_1,1,161,93.11,45.79
True,True,OwnGen_1,1,162,9.95,72.88
True,True,OwnGen_1,1,163,40.38,131.43
True,True,OwnGen_1,1,164,7.53,139.62
True,True,OwnGen_1,1,165,69.69,137.55
True,True,OwnGen_1,1,166,62.72,125.55
True,True,OwnGen_1,1,167,36.88,65.44
True,True,OwnGen_1,1,168,42.04,118.12
True,True,OwnGen_1,1,169,40.08,51.49
True,True,OwnGen_1,1,170,94.08,138.04
True,True,OwnGen_1,1,171,38.14,102.5
True,True,OwnGen_1,1,172,31.02,46.79
True,True,OwnGen_1,1,173,36.95,62.52
True,True,OwnGen_1,1,174,88.82,126.9
True,True,OwnGen_1,1,175,72.41,144.71
True,True,OwnGen_1,1,176,45.14,51.85
True,True,OwnGen_1,1,177,16.15,59.14
True,True,OwnGen_1,1,178,18.8,31.98
True,True,OwnGen_1,1,179,62.28,67.34
True,True,OwnGen_1,1,180,58.63,44.87
True,True,OwnGen_1,1,181,69.31,48.02
True,True,OwnGen_1,1,182,31.41,116.43
True,True,OwnGen_1,1,183,58.18,63.53
True,True,OwnGen_1,1,184,56.58,110.22
True,True,OwnGen_1,1,185,91.65,95.49
True,True,OwnGen_1,1,186,27.11,117.07
True,True,OwnGen_1,1,187,78.89,46.05
True,True,OwnGen_1,1,188,82.95,80.44
True,True,OwnGen_1,1,189,79.08,50.87
True,True,OwnGen_1,1,190,36.6,143.98
True,True,OwnGen_1,1,191,67.49,120.47
True,True,OwnGen_1,1,192,70.4,46.56
True,True,OwnGen_1,1,193,49.72,125.17
True,True,OwnGen_1,1,194,69.13,20.78
True,True,OwnGen_1,1,195,13.3,65.08
True,True,OwnGen_1,1,196,94.71,83.85
True,True,OwnGen_1,1,197,30.67,66.86
True,True,OwnGen_1,1,198,25.01,74.76
True,True,OwnGen_1,1,199,25.71,129.95
True,True,OwnGen_1,1,200,48.35,56.37
True,True,OwnGen_1,1,201,93.62,60.87
True,True,OwnGen_1,1,202,91.42,25.64
True,True,OwnGen_1,1,203,72.18,82.91
True,True,OwnGen_1,1,204,47.2,24.72
True,True,OwnGen_1,1,205,8.86,63.26
True,True,OwnGen_1,1,206,94.98,100.3
True,True,OwnGen_1,1,207,40.04,99.56
True,True,OwnGen_1,1,208,24.58,41.46
True,True,OwnGen_1,1,209,39.37,132.24
True,True,OwnGen_1,1,210,53.39,58.6
True,True,OwnGen_1,1,211,95.27,126.08
True,True,OwnGen_1,1,212,35.68,146.37
True,True,OwnGen_1,1,213,98.8,73.13
True,True,OwnGen_1,1,214,67.31,72.73
True,True,OwnGen_1,1,215,29.45,30.74
True,True,OwnGen_1,1,216,30.04,55.29
True,True,OwnGen_1,1,217,42.87,44.04
True,True,OwnGen_1,1,218,95.61,33.37
True,True,OwnGen_1,1,219,64.39,77.42
True,True,OwnGen_1,1,220,45.23,68.36
True,True,OwnGen_1,1,221,87.49,56.46
True,True,OwnGen_1,1,222,6.95,139.35
True,True,OwnGen_1,1,223,87.13,56.0
True,True,OwnGen_1,1,224,54.73,34.18
True,True,OwnGen_1,1,225,13.88,128.87
True,True,OwnGen_1,1,226,43.98,106.02
True,True,OwnGen_1,1,227,94.6,51.87
True,True,OwnGen_1,1,228,6.25,23.14
True,True,OwnGen_1,1,229,72.39,140.19
True,True,OwnGen_1,1,230,49.4,68.76
True,True,OwnGen_1,1,231,56.57,131.66
True,True,OwnGen_1,1,232,66.95,50.29
True,True,OwnGen_1,1,233,78.59,37.5
True,True,OwnGen_1,1,234,20.73,99.65
True,True,OwnGen_1,1,235,27.68,111.62
True,True,OwnGen_1,1,236,38.2,56.07
True,True,OwnGen_1,1,237,99.9,25.28
True,True,OwnGen_1,1,238,66.35,25.03
True,True,OwnGen_1,1,239,77.22,49.91
True,True,OwnGen_1,1,240,13.53,104.3
True,True,OwnGen_1,1,241,74.6,108.15
True,True,OwnGen_1,1,242,9.93,58.26
True,True,OwnGen_1,1,243,47.85,57.32
True,True,OwnGen_1,1,244,82.0,37.04
True,True,OwnGen_1,1,245,63.16,148.47
True,True,OwnGen_1,1,246,90.74,48.88
True,True,OwnGen_1,1,247,5.01,147.48
True,True,OwnGen_1,1,248,88.86,139.53
True,True,OwnGen_1,1,249,44.47,116.8
True,True,OwnGen_1,1,250,25.22,71.0
True,True,OwnGen_1,1,251,85.9,36.59
True,True,OwnGen_1,1,252,89.92,84.55
True,True,OwnGen_1,1,253,45.48,59.73
True,True,OwnGen_1,1,254,92.1,87.29
True,True,OwnGen_1,1,255,81.38,131.49
True,True,OwnGen_1,1,256,92.63,59.44
True,True,OwnGen_1,1,257,37.28,97.36
True,True,OwnGen_1,1,258,46.93,141.27
True,True,OwnGen_1,1,259,42.77,82.11
True,True,OwnGen_1,1,260,63.63,72.62
True,True,OwnGen_1,1,261,99.29,32.85
True,True,OwnGen_1,1,262,25.96,61.95
True,True,OwnGen_1,1,263,19.03,56.95
True,True,OwnGen_1,1,264,79.03,87.98
True,True,OwnGen_1,1,265,8.23,147.74
True,True,OwnGen_1,1,266,63.52,27.66
True,True,OwnGen_1,1,267,67.81,69.19
True,True,OwnGen_1,1,268,17.89,93.28
True,True,OwnGen_1,1,269,74.07,107.25
True,True,OwnGen_1,1,270,28.51,88.23
True,True,OwnGen_1,1,271,56.08,113.18
True,True,OwnGen_1,1,272,39.19,123.71
True,True,OwnGen_1,1,273,64.65,24.98
True,True,OwnGen_1,1,274,56.92,132.05
True,True,OwnGen_1,1,275,58.92,42.86
True,True,OwnGen_1,1,276,53.49,118.4
True,True,OwnGen_1,1,277,15.46,126.22
True,True,OwnGen_1,1,278,20.91,89.43
True,True,OwnGen_1,1,279,41.65,52.32
True,True,OwnGen_1,1,280,66.51,24.86
True,True,OwnGen_1,1,281,77.2,88.5
True,True,OwnGen_1,1,282,88.2,87.69
True,True,OwnGen_1,1,283,8.33,38.67
True,True,OwnGen_1,1,284,80.58,83.96
True,True,OwnGen_1,1,285,46.98,61.4
True,True,OwnGen_1,1,286,32.03,145.57
True,True,OwnGen_1,1,287,46.13,134.92
True,True,OwnGen_1,1,288,66.58,131.6
True,True,OwnGen_1,1,289,85.98,144.32
True,True,OwnGen_1,1,290,71.3,124.7
True,True,OwnGen_1,1,291,74.65,98.68
True,True,OwnGen_1,1,292,73.15,113.05
True,True,OwnGen_1,1,293,8.89,87.09
True,True,OwnGen_1,1,294,80.3,51.59
True,True,OwnGen_1,1,295,49.19,76.55
True,True,OwnGen_1,1,296,43.26,35.84
True,True,OwnGen_1,1,297,54.94,78.01
True,True,OwnGen_1,1,298,68.02,91.42
True,True,OwnGen_1,1,299,7.62,24.15
True,True,OwnGen_1,1,300,71.63,111.99
True,True,OwnGen_1,1,301,96.19,133.97
True,True,OwnGen_1,1,302,49.47,101.37
True,True,OwnGen_1,1,303,48.43,48.98
True,True,OwnGen_1,1,304,40.78,33.5
True,True,OwnGen_1,1,305,68.32,44.96
True,True,OwnGen_1,1,306,50.17,145.77
True,True,OwnGen_1,1,307,8.01,39.72
True,True,OwnGen_1,1,308,33.37,142.43
True,True,OwnGen_1,1,309,91.34,41.06
True,True,OwnGen_1,1,310,98.21,117.6
True,True,OwnGen_1,1,311,56.3,141.12
True,True,OwnGen_1,1,312,88.66,70.87
True,True,OwnGen_1,1,313,67.35,104.16
True,True,OwnGen_1,1,314,36.06,43.32
True,True,OwnGen_1,1,315,49.35,54.23
True,True,OwnGen_1,1,316,38.73,144.04
True,True,OwnGen_1,1,317,48.81,109.04
True,True,OwnGen_1,1,318,36.94,149.46
True,True,OwnGen_1,1,319,67.58,45.48
True,True,OwnGen_1,1,320,14.33,142.61
True,True,OwnGen_1,1,321,94.75,100.77
True,True,OwnGen_1,1,322,6.61,49.32
True,True,OwnGen_1,1,323,81.12,133.81
True,True,OwnGen_1,1,324,48.13,67.52
True,True,OwnGen_1,1,325,31.05,35.21
True,True,OwnGen_1,1,326,16.0,143.84
True,True,OwnGen_1,1,327,81.82,41.42
True,True,OwnGen_1,1,328,24.67,105.22
True,True,OwnGen_1,1,329,77.64,125.34
True,True,OwnGen_1,1,330,20.52,147.94
True,True,OwnGen_1,1,331,26.64,96.62
True,True,OwnGen_1,1,332,60.82,145.76
True,True,OwnGen_1,1,333,67.48,96.04
True,True,OwnGen_1,1,334,54.28,119.41
True,True,OwnGen_1,1,335,15.08,20.27
True,True,OwnGen_1,1,336,95.49,84.83
True,True,OwnGen_1,1,337,36.19,67.85
True,True,OwnGen_1,1,338,81.37,69.71
True,True,OwnGen_1,1,339,78.17,77.26
True,True,OwnGen_1,1,340,85.19,29.91
True,True,OwnGen_1,1,341,50.71,80.69
True,True,OwnGen_1,1,342,30.11,142.67
True,True,OwnGen_1,1,343,90.98,77.67
True,True,OwnGen_1,1,344,14.23,46.88
True,True,OwnGen_1,1,345,30.79,82.95
True,True,OwnGen_1,1,346,37.15,120.64
True,True,OwnGen_1,1,347,50.22,133.15
True,True,OwnGen_1,1,348,99.6,48.58
True,True,OwnGen_1,1,349,63.11,130.18
True,True,OwnGen_1,1,350,94.8,57.71
True,True,OwnGen_1,1,351,74.07,21.95
True,True,OwnGen_1,1,352,88.52,28.31
True,True,OwnGen_1,1,353,74.67,149.3
True,True,OwnGen_1,1,354,52.61,47.21
True,True,OwnGen_1,1,355,61.49,101.14
True,True,OwnGen_1,1,356,68.47,42.44
True,True,OwnGen_1,1,357,90.38,100.73
True,True,OwnGen_1,1,358,9.14,108.93
True,True,OwnGen_1,1,359,23.63,23.55
True,True,OwnGen_1,1,360,57.34,125.73
True,True,OwnGen_1,1,361,86.69,33.46
True,True,OwnGen_1,1,362,67.99,112.31
True,True,OwnGen_1,1,363,32.98,146.28
True,True,OwnGen_1,1,364,31.48,29.1
True,True,OwnGen_1,1,365,54.33,110.26
True,True,OwnGen_1,1,366,28.24,64.02
True,True,OwnGen_1,1,367,58.54,135.27
True,True,OwnGen_1,1,368,76.0,47.25
True,True,OwnGen_1,1,369,28.92,88.1
True,True,OwnGen_1,1,370,78.05,100.44
True,True,OwnGen_1,1,371,52.63,97.63
True,True,OwnGen_1,1,372,76.83,89.82
True,True,OwnGen_1,1,373,90.29,143.12
True,True,OwnGen_1,1,374,91.96,118.09
True,True,OwnGen_1,1,375,28.4,70.09
True,True,OwnGen_1,1,376,31.6,105.5
True,True,OwnGen_1,1,377,35.8,118.07
True,True,OwnGen_1,1,378,15.78,120.8
True,True,OwnGen_1,1,379,60.66,128.6
True,True,OwnGen_1,1,380,45.93,101.25
True,True,OwnGen_1,1,381,57.67,146.84
True,True,OwnGen_1,1,382,76.77,90.83
True,True,OwnGen_1,1,383,21.53,137.53
True,True,OwnGen_1,1,384,24.55,104.51
True,True,OwnGen_1,1,385,93.96,49.07
True,True,OwnGen_1,1,386,26.46,130.74
True,True,OwnGen_1,1,387,83.63,65.72
True,True,OwnGen_1,1,388,30.18,36.56
True,True,OwnGen_1,1,389,98.85,128.59
True,True,OwnGen_1,1,390,90.44,86.78
True,True,OwnGen_1,1,391,15.87,26.84
True,True,OwnGen_1,1,392,36.41,139.64
True,True,OwnGen_1,1,393,95.02,129.35
True,True,OwnGen_1,1,394,20.07,74.59
True,True,OwnGen_1,1,395,28.39,46.7
True,True,OwnGen_1,1,396,70.06,83.19
True,True,OwnGen_1,1,397,35.87,33.03
True,True,OwnGen_1,1,398,56.75,65.11
True,True,OwnGen_1,1,399,42.15,60.37
True,True,OwnGen_1,1,400,41.78,92.26
True,True,OwnGen_1,1,401,6.34,130.19
True,True,OwnGen_1,1,402,92.58,91.57
True,True,OwnGen_1,1,403,30.46,148.73
True,True,OwnGen_1,1,404,41.4,110.18
True,True,OwnGen_1,1,405,70.55,76.46
True,True,OwnGen_1,1,406,23.92,145.66
True,True,OwnGen_1,1,407,11.05,83.07
True,True,OwnGen_1,1,408,25.97,58.22
True,True,OwnGen_1,1,409,83.71,67.74
True,True,OwnGen_1,1,410,12.92,45.52
True,True,OwnGen_1,1,411,86.74,147.01
True,True,OwnGen_1,1,412,30.46,107.8
True,True,OwnGen_1,1,413,12.71,114.05
True,True,OwnGen_1,1,414,44.56,139.36
True,True,OwnGen_1,1,415,34.6,142.39
True,True,OwnGen_1,1,416,52.81,65.36
True,True,OwnGen_1,1,417,66.47,52.47
True,True,OwnGen_1,1,418,26.83,45.53
True,True,OwnGen_1,1,419,96.19,84.08
True,True,OwnGen_1,1,420,76.4,81.62
True,True,OwnGen_1,1,421,60.82,95.94
True,True,OwnGen_1,1,422,98.09,106.9
True,True,OwnGen_1,1,423,27.78,21.98
True,True,OwnGen_1,1,424,25.77,79.22
True,True,OwnGen_1,1,425,42.37,125.6
True,True,OwnGen_1,1,426,79.63,31.58
True,True,OwnGen_1,1,427,95.44,88.57
True,True,OwnGen_1,1,428,61.66,72.66
True,True,OwnGen_1,1,429,66.7,133.27
True,True,OwnGen_1,1,430,69.02,146.11
True,True,OwnGen_1,1,431,71.61,126.82
True,True,OwnGen_1,1,432,9.28,107.45
True,True,OwnGen_1,1,433,67.2,33.23
True,True,OwnGen_1,1,434,85.03,99.84
True,True,OwnGen_1,1,435,14.34,97.28
True,True,OwnGen_1,1,436,50.45,50.33
True,True,OwnGen_1,1,437,6.88,67.52
True,True,OwnGen_1,1,438,63.89,62.81
True,True,OwnGen_1,1,439,34.19,117.65
True,True,OwnGen_1,1,440,77.07,113.44
True,True,OwnGen_1,1,441,14.61,87.1
True,True,OwnGen_1,1,442,57.99,116.82
True,True,OwnGen_1,1,443,90.8,67.98
True,True,OwnGen_1,1,444,45.72,115.26
True,True,OwnGen_1,1,445,67.95,92.52
True,True,OwnGen_1,1,446,38.26,45.4
True,True,OwnGen_1,1,447,22.46,30.61
True,True,OwnGen_1,1,448,12.71,129.95
True,True,OwnGen_1,1,449,41.45,27.9
True,True,OwnGen_1,1,450,90.16,49.03
True,True,OwnGen_1,1,451,30.47,45.28
True,True,OwnGen_1,1,452,96.91,34.63
True,True,OwnGen_1,1,453,73.61,141.17
True,True,OwnGen_1,1,454,68.46,131.63
True,True,OwnGen_1,1,455,28.03,107.61
True,True,OwnGen_1,1,456,71.58,79.58
True,True,OwnGen_1,1,457,87.7,110.27
True,True,OwnGen_1,1,458,90.01,117.92
True,True,OwnGen_1,1,459,54.43,84.83
True,True,OwnGen_1,1,460,48.1,22.81
True,True,OwnGen_1,1,461,55.84,74.99
True,True,OwnGen_1,1,462,19.97,35.48
True,True,OwnGen_1,1,463,47.69,25.19
True,True,OwnGen_1,1,464,98.73,69.16
True,True,OwnGen_1,1,465,41.3,26.65
True,True,OwnGen_1,1,466,45.53,22.05
True,True,OwnGen_1,1,467,7.86,64.08
True,True,OwnGen_1,1,468,82.99,79.65
True,True,OwnGen_1,1,469,6.41,41.22
True,True,OwnGen_1,1,470,75.29,115.98
True,True,OwnGen_1,1,471,76.68,65.72
True,True,OwnGen_1,1,472,38.47,124.27
True,True,OwnGen_1,1,473,42.82,114.53
True,True,OwnGen_1,1,474,60.21,67.36
True,True,OwnGen_1,1,475,12.6,35.1
True,True,OwnGen_1,1,476,89.51,78.8
True,True,OwnGen_1,1,477,99.43,67.31
True,True,OwnGen_1,1,478,28.75,65.57
True,True,OwnGen_1,1,479,37.59,102.86
True,True,OwnGen_1,1,480,6.21,119.22
True,True,OwnGen_1,1,481,44.56,76.19
True,True,OwnGen_1,1,482,50.71,78.4
True,True,OwnGen_1,1,483,52.26,64.97
True,True,OwnGen_1,1,484,48.07,72.6
True,True,OwnGen_1,1,485,54.23,101.02
True,True,OwnGen_1,1,486,27.9,86.1
True,True,OwnGen_1,1,487,61.49,22.2
True,True,OwnGen_1,1,488,54.45,51.11
True,True,OwnGen_1,1,489,43.43,127.45
True,True,OwnGen_1,1,490,35.99,82.82
True,True,OwnGen_1,1,491,7.35,60.14
True,True,OwnGen_1,1,492,65.77,60.97
True,True,OwnGen_1,1,493,24.55,57.79
True,True,OwnGen_1,1,494,95.67,31.28
True,True,OwnGen_1,1,495,49.02,27.59
True,True,OwnGen_1,1,496,56.17,38.98
True,True,OwnGen_1,1,497,65.24,54.37
True,True,OwnGen_1,1,498,70.64,65.13
True,True,OwnGen_1,1,499,5.4,58.34
True,True,OwnGen_1,1,500,12.78,84.36
True,True,OwnGen_1,1,501,32.44,103.2
True,True,OwnGen_1,1,502,52.49,24.69
True,True,OwnGen_1,1,503,35.27,83.58
True,True,OwnGen_1,1,504,59.36,33.63
True,True,OwnGen_1,1,505,66.75,64.68
True,True,OwnGen_1,1,506,22.38,124.69
True,True,OwnGen_1,1,507,11.52,140.87
True,True,OwnGen_1,1,508,72.1,81.83
True,True,OwnGen_1,1,509,6.06,70.72
True,True,OwnGen_1,1,510,66.35,131.66
True,True,OwnGen_1,1,511,63.69,71.7
True,True,OwnGen_1,1,512,47.5,133.53
True,True,OwnGen_1,1,513,38.38,28.47
True,True,OwnGen_1,1,514,47.05,149.8
True,True,OwnGen_1,1,515,41.08,45.1
True,True,OwnGen_1,1,516,9.29,42.23
True,True,OwnGen_1,1,517,35.79,94.66
True,True,OwnGen_1,1,518,68.23,25.57
True,True,OwnGen_1,1,519,93.94,50.63
True,True,OwnGen_1,1,520,19.16,89.01
True,True,OwnGen_1,1,521,69.37,59.94
True,True,OwnGen_1,1,522,68.6,58.26
True,True,OwnGen_1,1,523,90.71,134.49
True,True,OwnGen_1,1,524,11.76,39.55
True,True,OwnGen_1,1,525,71.32,20.02
True,True,OwnGen_1,1,526,83.07,66.31
True,True,OwnGen_1,1,527,75.74,25.75
True,True,OwnGen_1,1,528,24.88,29.2
True,True,OwnGen_1,1,529,22.08,69.97
True,True,OwnGen_1,1,530,51.7,139.09
True,True,OwnGen_1,1,531,64.58,111.84
True,True,OwnGen_1,1,532,12.8,57.28
True,True,OwnGen_1,1,533,99.21,92.85
True,True,OwnGen_1,1,534,79.84,24.22
True,True,OwnGen_1,1,535,12.99,34.2
True,True,OwnGen_1,1,536,6.45,139.86
True,True,OwnGen_1,1,537,29.1,149.55
True,True,OwnGen_1,1,538,75.12,52.58
True,True,OwnGen_1,1,539,99.22,132.91
True,True,OwnGen_1,1,540,20.67,44.09
True,True,OwnGen_1,1,541,69.62,30.18
True,True,OwnGen_1,1,542,60.53,28.66
True,True,OwnGen_1,1,543,26.02,143.3
True,True,OwnGen_1,1,544,52.36,94.58
True,True,OwnGen_1,1,545,30.62,77.21
True,True,OwnGen_1,1,546,17.64,87.16
True,True,OwnGen_1,1,547,10.13,26.27
True,True,OwnGen_1,1,548,69.57,27.15
True,True,OwnGen_1,1,549,54.52,54.58
True,True,OwnGen_1,1,550,22.83,94.53
True,True,OwnGen_1,1,551,33.16,79.33
True,True,OwnGen_1,1,552,18.2,36.44
True,True,OwnGen_1,1,553,15.12,29.3
True,True,OwnGen_1,1,554,57.6,118.28
True,True,OwnGen_1,1,555,80.27,144.52
True,True,OwnGen_1,1,556,21.0,37.63
True,True,OwnGen_1,1,557,49.65,131.93
True,True,OwnGen_1,1,558,77.87,92.56
True,True,OwnGen_1,1,559,19.89,70.86
True,True,OwnGen_1,1,560,73.34,68.54
True,True,OwnGen_1,1,561,8.72,95.9
True,True,OwnGen_1,1,562,73.41,112.92
True,True,OwnGen_1,1,563,20.66,63.68
True,True,OwnGen_1,1,564,43.87,74.66
True,True,OwnGen_1,1,565,15.85,70.12
True,True,OwnGen_1,1,566,53.13,112.37
True,True,OwnGen_1,1,567,59.1,72.64
True,True,OwnGen_1,1,568,93.12,97.75
True,True,OwnGen_1,1,569,97.61,132.76
True,True,OwnGen_1,1,570,68.99,136.91
True,True,OwnGen_1,1,571,99.17,48.71
True,True,OwnGen_1,1,572,70.65,139.44
True,True,OwnGen_1,1,573,6.65,123.93
True,True,OwnGen_1,1,574,13.49,139.15
True,True,OwnGen_1,1,575,63.14,41.07
True,True,OwnGen_1,1,576,8.74,127.62
True,True,OwnGen_1,1,577,18.25,142.14
True,True,OwnGen_1,1,578,13.63,128.94
True,True,OwnGen_1,1,579,45.24,133.46
True,True,OwnGen_1,1,580,78.01,130.87
